TIME;GEO;GEO_LABEL;UNIT;NA_ITEM;NA_ITEM_LABEL;Value;Flag and Footnotes
1994;CY;Cyprus;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;LV;Latvia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;LV;Latvia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;LV;Latvia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;LT;Lithuania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;LT;Lithuania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;LT;Lithuania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;LU;Luxembourg;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;LU;Luxembourg;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;LU;Luxembourg;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;HU;Hungary;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;HU;Hungary;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;HU;Hungary;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;MT;Malta;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;MT;Malta;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;MT;Malta;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;NL;Netherlands;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;NL;Netherlands;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;NL;Netherlands;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;AT;Austria;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;AT;Austria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;AT;Austria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;PL;Poland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;PL;Poland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;PL;Poland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;PT;Portugal;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;PT;Portugal;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;PT;Portugal;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;RO;Romania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;RO;Romania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;RO;Romania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;SI;Slovenia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;SI;Slovenia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;SI;Slovenia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;SK;Slovakia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;SK;Slovakia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;SK;Slovakia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;FI;Finland;Current prices, million euro;B1GQ;Gross domestic product at market prices;87175.30;
1994;FI;Finland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;118418.00;
1994;FI;Finland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;63.30;
1994;SE;Sweden;Current prices, million euro;B1GQ;Gross domestic product at market prices;190375.90;
1994;SE;Sweden;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;241671.50;
1994;SE;Sweden;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;65.50;
1994;UK;United Kingdom;Current prices, million euro;B1GQ;Gross domestic product at market prices;960427.90;
1994;UK;United Kingdom;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1289068.90;
1994;UK;United Kingdom;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;71.10;
1994;IS;Iceland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;IS;Iceland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;IS;Iceland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;NO;Norway;Current prices, million euro;B1GQ;Gross domestic product at market prices;107143.70;
1994;NO;Norway;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;222738.10;
1994;NO;Norway;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;68.80;
1994;CH;Switzerland;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;CH;Switzerland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;CH;Switzerland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;ME;Montenegro;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;ME;Montenegro;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;ME;Montenegro;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;MK;Former Yugoslav Republic of Macedonia, the;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;MK;Former Yugoslav Republic of Macedonia, the;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;MK;Former Yugoslav Republic of Macedonia, the;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;AL;Albania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;AL;Albania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;AL;Albania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;RS;Serbia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;RS;Serbia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;RS;Serbia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1994;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1994;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1994;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1995;BE;Belgium;Current prices, million euro;B1GQ;Gross domestic product at market prices;221430.60;
1995;BE;Belgium;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;270095.50;
1995;BE;Belgium;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;74.00;
1995;BG;Bulgaria;Current prices, million euro;B1GQ;Gross domestic product at market prices;11029.90;
1995;BG;Bulgaria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1995;BG;Bulgaria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1995;CZ;Czech Republic;Current prices, million euro;B1GQ;Gross domestic product at market prices;45541.70;
1995;CZ;Czech Republic;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;104716.90;
1995;CZ;Czech Republic;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;67.00;
1995;DK;Denmark;Current prices, million euro;B1GQ;Gross domestic product at market prices;141441.50;
1995;DK;Denmark;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;194308.30;
1995;DK;Denmark;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;80.50;
1995;DE;Germany (until 1990 former territory of the FRG);Current prices, million euro;B1GQ;Gross domestic product at market prices;1982061.10;
1995;DE;Germany (until 1990 former territory of the FRG);Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;2145061.90;
1995;DE;Germany (until 1990 former territory of the FRG);Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;83.10;
1995;EE;Estonia;Current prices, million euro;B1GQ;Gross domestic product at market prices;2902.30;
1995;EE;Estonia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;7918.70;
1995;EE;Estonia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;53.80;
1995;IE;Ireland;Current prices, million euro;B1GQ;Gross domestic product at market prices;52940.70;
1995;IE;Ireland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;76519.00;
1995;IE;Ireland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;46.10;
1995;EL;Greece;Current prices, million euro;B1GQ;Gross domestic product at market prices;104662.10;
1995;EL;Greece;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;158776.50;
1995;EL;Greece;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;70.20;
1995;ES;Spain;Current prices, million euro;B1GQ;Gross domestic product at market prices;468878.70;
1995;ES;Spain;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;710451.00;
1995;ES;Spain;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;65.70;
1995;FR;France;Current prices, million euro;B1GQ;Gross domestic product at market prices;1231446.60;
1995;FR;France;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1535082.00;
1995;FR;France;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;76.80;
1995;HR;Croatia;Current prices, million euro;B1GQ;Gross domestic product at market prices;17326.60;
1995;HR;Croatia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;29847.00;
1995;HR;Croatia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;66.30;
1995;IT;Italy;Current prices, million euro;B1GQ;Gross domestic product at market prices;895336.20;
1995;IT;Italy;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1409058.70;
1995;IT;Italy;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;87.80;
1995;CY;Cyprus;Current prices, million euro;B1GQ;Gross domestic product at market prices;7586.10;
1995;CY;Cyprus;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;11714.70;
1995;CY;Cyprus;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;61.30;
1995;LV;Latvia;Current prices, million euro;B1GQ;Gross domestic product at market prices;4134.50;
1995;LV;Latvia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;9537.30;
1995;LV;Latvia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;53.70;
1995;LT;Lithuania;Current prices, million euro;B1GQ;Gross domestic product at market prices;5124.10;
1995;LT;Lithuania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;14584.10;
1995;LT;Lithuania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;52.00;
1995;LU;Luxembourg;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1995;LU;Luxembourg;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1995;LU;Luxembourg;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1995;HU;Hungary;Current prices, million euro;B1GQ;Gross domestic product at market prices;35296.20;
1995;HU;Hungary;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;69313.70;
1995;HU;Hungary;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;70.60;
1995;MT;Malta;Current prices, million euro;B1GQ;Gross domestic product at market prices;2829.00;
1995;MT;Malta;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1995;MT;Malta;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1995;NL;Netherlands;Current prices, million euro;B1GQ;Gross domestic product at market prices;341584.80;
1995;NL;Netherlands;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;448664.20;
1995;NL;Netherlands;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;71.00;
1995;AT;Austria;Current prices, million euro;B1GQ;Gross domestic product at market prices;183907.20;
1995;AT;Austria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;218614.80;
1995;AT;Austria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;74.20;
1995;PL;Poland;Current prices, million euro;B1GQ;Gross domestic product at market prices;108715.70;
1995;PL;Poland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;190790.30;
1995;PL;Poland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;52.70;
1995;PT;Portugal;Current prices, million euro;B1GQ;Gross domestic product at market prices;91024.70;
1995;PT;Portugal;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;136873.60;
1995;PT;Portugal;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;76.10;
1995;RO;Romania;Current prices, million euro;B1GQ;Gross domestic product at market prices;28763.00;
1995;RO;Romania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;84048.80;
1995;RO;Romania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;66.30;
1995;SI;Slovenia;Current prices, million euro;B1GQ;Gross domestic product at market prices;16279.80;
1995;SI;Slovenia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;22631.00;
1995;SI;Slovenia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;62.40;
1995;SK;Slovakia;Current prices, million euro;B1GQ;Gross domestic product at market prices;15259.40;
1995;SK;Slovakia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1995;SK;Slovakia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1995;FI;Finland;Current prices, million euro;B1GQ;Gross domestic product at market prices;102650.90;
1995;FI;Finland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;123400.00;
1995;FI;Finland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;66.00;
1995;SE;Sweden;Current prices, million euro;B1GQ;Gross domestic product at market prices;201841.20;
1995;SE;Sweden;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;251397.10;
1995;SE;Sweden;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;68.10;
1995;UK;United Kingdom;Current prices, million euro;B1GQ;Gross domestic product at market prices;946250.60;
1995;UK;United Kingdom;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1321575.70;
1995;UK;United Kingdom;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;72.90;
1995;IS;Iceland;Current prices, million euro;B1GQ;Gross domestic product at market prices;5360.90;
1995;IS;Iceland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;5838.10;
1995;IS;Iceland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;58.40;
1995;NO;Norway;Current prices, million euro;B1GQ;Gross domestic product at market prices;116239.30;
1995;NO;Norway;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;231990.50;
1995;NO;Norway;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;71.70;
1995;CH;Switzerland;Current prices, million euro;B1GQ;Gross domestic product at market prices;261454.40;
1995;CH;Switzerland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;326253.50;
1995;CH;Switzerland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;74.30;
1995;ME;Montenegro;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1995;ME;Montenegro;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1995;ME;Montenegro;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1995;MK;Former Yugoslav Republic of Macedonia, the;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1995;MK;Former Yugoslav Republic of Macedonia, the;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1995;MK;Former Yugoslav Republic of Macedonia, the;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1995;AL;Albania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1995;AL;Albania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1995;AL;Albania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1995;RS;Serbia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1995;RS;Serbia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;18138.50;
1995;RS;Serbia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;60.90;
1995;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1995;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1995;XK;Kosovo (under United Nations Security Council Resolution 1244/99);Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1996;BE;Belgium;Current prices, million euro;B1GQ;Gross domestic product at market prices;221664.10;
1996;BE;Belgium;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;274398.60;
1996;BE;Belgium;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;75.20;
1996;BG;Bulgaria;Current prices, million euro;B1GQ;Gross domestic product at market prices;8083.00;
1996;BG;Bulgaria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;24183.90;
1996;BG;Bulgaria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;64.10;
1996;CZ;Czech Republic;Current prices, million euro;B1GQ;Gross domestic product at market prices;52605.30;
1996;CZ;Czech Republic;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;109201.70;
1996;CZ;Czech Republic;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;69.80;
1996;DK;Denmark;Current prices, million euro;B1GQ;Gross domestic product at market prices;147843.40;
1996;DK;Denmark;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;199943.50;
1996;DK;Denmark;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;82.80;
1996;DE;Germany (until 1990 former territory of the FRG);Current prices, million euro;B1GQ;Gross domestic product at market prices;1973016.00;
1996;DE;Germany (until 1990 former territory of the FRG);Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;2162606.30;
1996;DE;Germany (until 1990 former territory of the FRG);Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;83.80;
1996;EE;Estonia;Current prices, million euro;B1GQ;Gross domestic product at market prices;3738.60;
1996;EE;Estonia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;8340.20;
1996;EE;Estonia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;56.70;
1996;IE;Ireland;Current prices, million euro;B1GQ;Gross domestic product at market prices;59748.60;
1996;IE;Ireland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;83611.60;
1996;IE;Ireland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;50.30;
1996;EL;Greece;Current prices, million euro;B1GQ;Gross domestic product at market prices;114908.20;
1996;EL;Greece;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;163320.90;
1996;EL;Greece;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;72.30;
1996;ES;Spain;Current prices, million euro;B1GQ;Gross domestic product at market prices;505109.10;
1996;ES;Spain;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;729453.00;
1996;ES;Spain;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;67.50;
1996;FR;France;Current prices, million euro;B1GQ;Gross domestic product at market prices;1271857.90;
1996;FR;France;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1556389.00;
1996;FR;France;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;77.90;
1996;HR;Croatia;Current prices, million euro;B1GQ;Gross domestic product at market prices;18913.20;
1996;HR;Croatia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;31600.20;
1996;HR;Croatia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;70.20;
1996;IT;Italy;Current prices, million euro;B1GQ;Gross domestic product at market prices;1031005.10;
1996;IT;Italy;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1427184.40;
1996;IT;Italy;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;88.90;
1996;CY;Cyprus;Current prices, million euro;B1GQ;Gross domestic product at market prices;7876.80;
1996;CY;Cyprus;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;11904.00;
1996;CY;Cyprus;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;62.30;
1996;LV;Latvia;Current prices, million euro;B1GQ;Gross domestic product at market prices;4696.90;
1996;LV;Latvia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;9761.80;
1996;LV;Latvia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;54.90;
1996;LT;Lithuania;Current prices, million euro;B1GQ;Gross domestic product at market prices;6603.90;
1996;LT;Lithuania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;15335.20;
1996;LT;Lithuania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;54.70;
1996;LU;Luxembourg;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1996;LU;Luxembourg;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1996;LU;Luxembourg;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1996;HU;Hungary;Current prices, million euro;B1GQ;Gross domestic product at market prices;36621.40;
1996;HU;Hungary;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;69343.60;
1996;HU;Hungary;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;70.60;
1996;MT;Malta;Current prices, million euro;B1GQ;Gross domestic product at market prices;2997.60;
1996;MT;Malta;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1996;MT;Malta;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1996;NL;Netherlands;Current prices, million euro;B1GQ;Gross domestic product at market prices;351158.60;
1996;NL;Netherlands;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;464666.80;
1996;NL;Netherlands;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;73.60;
1996;AT;Austria;Current prices, million euro;B1GQ;Gross domestic product at market prices;186550.10;
1996;AT;Austria;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;223857.90;
1996;AT;Austria;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;76.00;
1996;PL;Poland;Current prices, million euro;B1GQ;Gross domestic product at market prices;126003.60;
1996;PL;Poland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;202345.70;
1996;PL;Poland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;55.90;
1996;PT;Portugal;Current prices, million euro;B1GQ;Gross domestic product at market prices;96626.60;
1996;PT;Portugal;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;141659.60;
1996;PT;Portugal;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;78.70;
1996;RO;Romania;Current prices, million euro;B1GQ;Gross domestic product at market prices;29228.70;
1996;RO;Romania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;87301.40;
1996;RO;Romania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;68.90;
1996;SI;Slovenia;Current prices, million euro;B1GQ;Gross domestic product at market prices;16924.70;
1996;SI;Slovenia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;23426.80;
1996;SI;Slovenia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;64.60;
1996;SK;Slovakia;Current prices, million euro;B1GQ;Gross domestic product at market prices;16990.30;
1996;SK;Slovakia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1996;SK;Slovakia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1996;FI;Finland;Current prices, million euro;B1GQ;Gross domestic product at market prices;104118.70;
1996;FI;Finland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;127915.00;
1996;FI;Finland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;68.40;
1996;SE;Sweden;Current prices, million euro;B1GQ;Gross domestic product at market prices;226904.60;
1996;SE;Sweden;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;255213.00;
1996;SE;Sweden;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;69.10;
1996;UK;United Kingdom;Current prices, million euro;B1GQ;Gross domestic product at market prices;1029141.10;
1996;UK;United Kingdom;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;1356832.90;
1996;UK;United Kingdom;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;74.80;
1996;IS;Iceland;Current prices, million euro;B1GQ;Gross domestic product at market prices;5758.40;b
1996;IS;Iceland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;6117.40;b
1996;IS;Iceland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;61.20;b
1996;NO;Norway;Current prices, million euro;B1GQ;Gross domestic product at market prices;128670.10;
1996;NO;Norway;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;243655.00;
1996;NO;Norway;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;75.30;
1996;CH;Switzerland;Current prices, million euro;B1GQ;Gross domestic product at market prices;259844.10;
1996;CH;Switzerland;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;328214.60;
1996;CH;Switzerland;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;74.70;
1996;ME;Montenegro;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1996;ME;Montenegro;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1996;ME;Montenegro;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1996;MK;Former Yugoslav Republic of Macedonia, the;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1996;MK;Former Yugoslav Republic of Macedonia, the;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1996;MK;Former Yugoslav Republic of Macedonia, the;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1996;AL;Albania;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1996;AL;Albania;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;NA;
1996;AL;Albania;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;NA;
1996;RS;Serbia;Current prices, million euro;B1GQ;Gross domestic product at market prices;NA;
1996;RS;Serbia;Chain linked volumes (2010), million euro;B1GQ;Gross domestic product at market prices;18578.60;
1996;RS;Serbia;Chain linked volumes, index 2010=100;B1GQ;Gross domestic product at market prices;62.40;
