country;year;score_wgi_scale;score_ohi_scale
Indonesia;2002;-0.863558193;0.327288361
Indonesia;2003;-0.930640976;0.313871805
Indonesia;2004;-0.810896203;0.337820759
Indonesia;2005;-0.717261213;0.356547757
Indonesia;2006;-0.625760195;0.374847961
Indonesia;2007;-0.523173322;0.395365336
Indonesia;2008;-0.488180514;0.402363897
Indonesia;2009;-0.469262493;0.406147501
Indonesia;2010;-0.484095648;0.40318087
Indonesia;2011;-0.445349567;0.410930087
Indonesia;2012;-0.3929217;0.42141566
Indonesia;2013;-0.3513523;0.42972954
Iran, Islamic Rep.;1996;-0.815592155;0.336881569
Iran, Islamic Rep.;1998;-0.860606288;0.327878742
Iran, Islamic Rep.;2000;-0.807885552;0.33842289
Iran, Islamic Rep.;2002;-0.784592792;0.343081442
Iran, Islamic Rep.;2003;-0.790381829;0.341923634
Iran, Islamic Rep.;2004;-0.794829806;0.341034039
Iran, Islamic Rep.;2005;-0.870815456;0.325836909
Iran, Islamic Rep.;2006;-1.000049954;0.299990009
Iran, Islamic Rep.;2007;-1.014459645;0.297108071
Iran, Islamic Rep.;2008;-1.054314027;0.289137195
Iran, Islamic Rep.;2009;-1.20253397;0.259493206
Iran, Islamic Rep.;2010;-1.223378862;0.255324228
Iran, Islamic Rep.;2011;-1.130821317;0.273835737
Iran, Islamic Rep.;2012;-1.099244734;0.280151053
Iran, Islamic Rep.;2013;-1.11928002;0.276143996
Iraq;1996;-1.80477494;0.139045012
Iraq;1998;-1.714636783;0.157072643
Iraq;2000;-1.764716228;0.147056754
Iraq;2002;-1.72144721;0.155710558
Iraq;2003;-1.644776444;0.171044711
Iraq;2004;-1.92833211;0.114333578
Iraq;2005;-1.75414751;0.149170498
Iraq;2006;-1.792479992;0.141504002
Iraq;2007;-1.739272972;0.152145406
Iraq;2008;-1.582906147;0.183418771
Iraq;2009;-1.443396628;0.211320674
Iraq;2010;-1.417982141;0.216403572
Iraq;2011;-1.323886553;0.235222689
Iraq;2012;-1.36199371;0.227601258
Iraq;2013;-1.362613857;0.227477229
Ireland;1996;1.538093368;0.807618674
Ireland;1998;1.574206094;0.814841219
Ireland;2000;1.566288074;0.813257615
Ireland;2002;1.511846979;0.802369396
Ireland;2003;1.453306258;0.790661252
Ireland;2004;1.44165347;0.788330694
Ireland;2005;1.554416378;0.810883276
Ireland;2006;1.56665345;0.81333069
Ireland;2007;1.575319747;0.815063949
Ireland;2008;1.57642585;0.81528517
Ireland;2009;1.490188976;0.798037795
Ireland;2010;1.456683487;0.791336697
Ireland;2011;1.433149467;0.786629893
Ireland;2012;1.417291045;0.783458209
Ireland;2013;1.414297452;0.78285949
Israel;1996;0.703254998;0.640651
Israel;1998;0.643166989;0.628633398
Israel;2000;0.64116019;0.628232038
Israel;2002;0.574395051;0.61487901
Israel;2003;0.528009981;0.605601996
Israel;2004;0.542787721;0.608557544
Israel;2005;0.485620091;0.597124018
Israel;2006;0.607167145;0.621433429
Israel;2007;0.572535177;0.614507035
Israel;2008;0.59066093;0.618132186
Israel;2009;0.478332599;0.59566652
Israel;2010;0.566822181;0.613364436
Israel;2011;0.636499991;0.627299998
Israel;2012;0.618136048;0.62362721
Israel;2013;0.616874486;0.623374897
Italy;1996;0.859384298;0.67187686
Italy;1998;0.84218664;0.668437328
Italy;2000;0.829330921;0.665866184
Italy;2002;0.791775783;0.658355157
Italy;2003;0.733170092;0.646634018
Italy;2004;0.69240359;0.638480718
Italy;2005;0.650105869;0.630021174
Italy;2006;0.617392202;0.62347844
Italy;2007;0.569475775;0.613895155
Italy;2008;0.576957944;0.615391589
Italy;2009;0.534664872;0.606932974
Italy;2010;0.522326249;0.60446525
Italy;2011;0.498663023;0.599732605
Italy;2012;0.480109419;0.596021884
Italy;2013;0.495750125;0.599150025
Jamaica;1996;0.058163056;0.511632611
Jamaica;1998;0.100913683;0.520182737
Jamaica;2000;0.044853502;0.5089707
Jamaica;2002;-0.104366576;0.479126685
Jamaica;2003;-0.105867703;0.478826459
Jamaica;2004;-0.053390947;0.489321811
Jamaica;2005;-0.093349386;0.481330123
Jamaica;2006;-0.005366345;0.498926731
Jamaica;2007;0.011430201;0.50228604
Jamaica;2008;0.001191412;0.500238282
Jamaica;2009;-0.039086143;0.492182771
Jamaica;2010;-0.064620445;0.487075911
Jamaica;2011;0.024567083;0.504913417
Jamaica;2012;-0.003662356;0.499267529
Jamaica;2013;0.020574672;0.504114934
Japan;1996;1.028420568;0.705684114
Japan;1998;0.995315303;0.699063061
Japan;2000;1.096628586;0.719325717
Japan;2002;0.940584376;0.688116875
Japan;2003;1.112765968;0.722553194
Japan;2004;1.181630939;0.736326188
Japan;2005;1.170018584;0.734003717
Japan;2006;1.251093805;0.750218761
Japan;2007;1.171738684;0.734347737
Japan;2008;1.165267378;0.733053476
Japan;2009;1.197386503;0.739477301
Japan;2010;1.223765085;0.744753017
Japan;2011;1.245496094;0.749099219
Japan;2012;1.24518309;0.749036618
Japan;2013;1.308021307;0.761604261
Jersey, Channel Islands;1996;1.368714571;0.773742914
Jersey, Channel Islands;1998;1.368714571;0.773742914
Jersey, Channel Islands;2000;1.368714571;0.773742914
Jersey, Channel Islands;2002;1.368714571;0.773742914
Jersey, Channel Islands;2003;1.368714571;0.773742914
Jersey, Channel Islands;2004;1.368714571;0.773742914
Jersey, Channel Islands;2005;1.368714571;0.773742914
Jersey, Channel Islands;2006;1.368714571;0.773742914
Jersey, Channel Islands;2007;1.368714571;0.773742914
Jersey, Channel Islands;2008;1.368714571;0.773742914
Jersey, Channel Islands;2009;1.368714571;0.773742914
Jersey, Channel Islands;2010;1.368714571;0.773742914
Jersey, Channel Islands;2011;1.374737978;0.774947596
Jersey, Channel Islands;2012;1.370758375;0.774151675
Jersey, Channel Islands;2013;1.36064736;0.772129472
Jordan;1996;-0.003499232;0.499300154
Jordan;1998;0.071235129;0.514247026
Jordan;2000;0.061894678;0.512378936
Jordan;2002;-0.190013677;0.461997265
Jordan;2003;0.05761683;0.511523366
Jordan;2004;0.062885083;0.512577017
Jordan;2005;0.055453499;0.5110907
Jordan;2006;-0.041859197;0.491628161
Jordan;2007;0.054963579;0.510992716
Jordan;2008;0.054292761;0.510858552
Jordan;2009;-0.008619818;0.498276036
Jordan;2010;-0.07712719;0.484574562
Jordan;2011;-0.093067308;0.481386538
Jordan;2012;-0.111891065;0.477621787
Jordan;2013;-0.159325695;0.468134861
Kazakhstan;1996;-0.860292658;0.327941468
Kazakhstan;1998;-0.647039696;0.370592061
Kazakhstan;2000;-0.732657648;0.35346847
Kazakhstan;2002;-0.771544263;0.345691147
Kazakhstan;2003;-0.664779574;0.367044085
Kazakhstan;2004;-0.717201201;0.35655976
Kazakhstan;2005;-0.587399915;0.382520017
Kazakhstan;2006;-0.605949121;0.378810176
Kazakhstan;2007;-0.538894181;0.392221164
Kazakhstan;2008;-0.47581477;0.404837046
Kazakhstan;2009;-0.41536438;0.416927124
Kazakhstan;2010;-0.499729186;0.400054163
Kazakhstan;2011;-0.611809383;0.377638123
Kazakhstan;2012;-0.65276739;0.369446522
Kazakhstan;2013;-0.682304839;0.363539032
Kenya;1996;-0.697805812;0.360438838
Kenya;1998;-0.82169345;0.33566131
Kenya;2000;-0.786742682;0.342651464
Kenya;2002;-0.788952393;0.342209521
Kenya;2003;-0.689263687;0.362147263
Kenya;2004;-0.616236878;0.376752624
Kenya;2005;-0.70665692;0.358668616
Kenya;2006;-0.627804518;0.374439096
Kenya;2007;-0.685424991;0.362915002
Kenya;2008;-0.751666442;0.349666712
Kenya;2009;-0.772738973;0.345452205
Kenya;2010;-0.656907109;0.368618578
Kenya;2011;-0.699056042;0.360188792
Kenya;2012;-0.738334661;0.352333068
Kenya;2013;-0.664115374;0.367176925
Kiribati;1996;0.251418825;0.550283765
Kiribati;1998;0.082125857;0.516425171
Kiribati;2000;0.2526526;0.55053052
Kiribati;2002;0.284620195;0.556924039
Kiribati;2003;0.16313883;0.532627766
Kiribati;2004;0.205884034;0.541176807
Kiribati;2005;0.194851905;0.538970381
Kiribati;2006;0.261631197;0.552326239
Kiribati;2007;0.201976649;0.54039533
Kiribati;2008;0.107690271;0.521538054
Kiribati;2009;0.023559242;0.504711848
Kiribati;2010;-0.002975686;0.499404863
Kiribati;2011;0.034960392;0.506992078
Kiribati;2012;0.005777686;0.501155537
Kiribati;2013;0.00186184;0.500372368
Korea, Dem. Rep.;1996;-1.562617133;0.187476573
Korea, Dem. Rep.;1998;-1.577094456;0.184581109
Korea, Dem. Rep.;2000;-1.485598118;0.202880376
Korea, Dem. Rep.;2002;-1.348653081;0.230269384
Korea, Dem. Rep.;2003;-1.456365995;0.208726801
Korea, Dem. Rep.;2004;-1.435036575;0.212992685
Korea, Dem. Rep.;2005;-1.437626415;0.212474717
Korea, Dem. Rep.;2006;-1.540522584;0.191895483
Korea, Dem. Rep.;2007;-1.516295781;0.196740844
Korea, Dem. Rep.;2008;-1.516772737;0.196645453
Korea, Dem. Rep.;2009;-1.516632687;0.196673463
Korea, Dem. Rep.;2010;-1.589004467;0.182199107
Korea, Dem. Rep.;2011;-1.591338997;0.181732201
Korea, Dem. Rep.;2012;-1.561825063;0.187634987
Korea, Dem. Rep.;2013;-1.637226234;0.172554753
Korea, Rep.;1996;0.545144359;0.609028872
Korea, Rep.;1998;0.444378644;0.588875729
Korea, Rep.;2000;0.539162179;0.607832436
Korea, Rep.;2002;0.656398018;0.631279604
Korea, Rep.;2003;0.634876783;0.626975357
Korea, Rep.;2004;0.682302798;0.63646056
Korea, Rep.;2005;0.760267193;0.652053439
Korea, Rep.;2006;0.655649717;0.631129943
Korea, Rep.;2007;0.814935744;0.662987149
Korea, Rep.;2008;0.669973577;0.633994715
Korea, Rep.;2009;0.747183656;0.649436731
Korea, Rep.;2010;0.759856716;0.651971343
Korea, Rep.;2011;0.806415781;0.661283156
Korea, Rep.;2012;0.743079786;0.648615957
Korea, Rep.;2013;0.754280215;0.650856043
Kosovo;1996;-0.675716844;0.364856631
Kosovo;1998;-0.602583673;0.379483265
Kosovo;2000;-0.510132717;0.397973457
Kosovo;2002;-0.468009667;0.406398067
Kosovo;2003;-0.543283103;0.391343379
Kosovo;2004;-0.482286267;0.403542747
Kosovo;2005;-0.491331113;0.401733777
Kosovo;2006;-0.459165343;0.408166931
Kosovo;2007;-0.417239229;0.416552154
Kosovo;2008;-0.163796676;0.467240665
Kosovo;2009;-0.190242063;0.461951587
Kosovo;2010;-0.543868806;0.391226239
Kosovo;2011;-0.524564645;0.395087071
Kosovo;2012;-0.491872155;0.401625569
Kosovo;2013;-0.494115583;0.401176883
Kuwait;1996;0.240718398;0.54814368
Kuwait;1998;0.188274454;0.537654891
Kuwait;2000;0.261962446;0.552392489
Kuwait;2002;0.268768681;0.553753736
Kuwait;2003;0.294190916;0.558838183
Kuwait;2004;0.353079641;0.570615928
Kuwait;2005;0.270504321;0.554100864
Kuwait;2006;0.244984503;0.548996901
Kuwait;2007;0.260220775;0.552044155
Kuwait;2008;0.214605434;0.542921087
Kuwait;2009;0.212839457;0.542567891
Kuwait;2010;0.213822467;0.542764493
Kuwait;2011;0.090687117;0.518137423
Kuwait;2012;-0.059343854;0.488131229
Kuwait;2013;-0.072413207;0.485517359
Kyrgyz Republic;1996;-0.508939544;0.398212091
Kyrgyz Republic;1998;-0.422082013;0.415583597
Kyrgyz Republic;2000;-0.617175896;0.376564821
Kyrgyz Republic;2002;-0.705974085;0.358805183
Kyrgyz Republic;2003;-0.816340466;0.336731907
Kyrgyz Republic;2004;-0.841581638;0.331683672
Kyrgyz Republic;2005;-0.991268496;0.301746301
Kyrgyz Republic;2006;-1.0150626;0.29698748
Kyrgyz Republic;2007;-0.938624874;0.312275025
Kyrgyz Republic;2008;-0.876776174;0.324644765
Kyrgyz Republic;2009;-0.910528451;0.31789431
Kyrgyz Republic;2010;-0.878685296;0.324262941
Kyrgyz Republic;2011;-0.840248565;0.331950287
Kyrgyz Republic;2012;-0.797659253;0.340468149
Kyrgyz Republic;2013;-0.794081137;0.341183773
Lao PDR;1996;-0.684651313;0.363069737
Lao PDR;1998;-0.726738766;0.354652247
Lao PDR;2000;-0.976671517;0.304665697
Lao PDR;2002;-1.066061109;0.286787778
Lao PDR;2003;-1.335347613;0.232930477
Lao PDR;2004;-1.115982085;0.276803583
Lao PDR;2005;-1.179345037;0.264130993
Lao PDR;2006;-1.048996483;0.290200703
Lao PDR;2007;-1.010241037;0.297951793
Lao PDR;2008;-0.944466638;0.311106672
Lao PDR;2009;-1.015670866;0.296865827
Lao PDR;2010;-0.984840602;0.30303188
Lao PDR;2011;-0.938707083;0.312258583
Lao PDR;2012;-0.855425377;0.328914925
Lao PDR;2013;-0.800148973;0.339970205
Latvia;1996;0.244958147;0.548991629
Latvia;1998;0.306577361;0.561315472
Latvia;2000;0.304860053;0.560972011
Latvia;2002;0.542510224;0.608502045
Latvia;2003;0.677067886;0.635413577
Latvia;2004;0.607832834;0.621566567
Latvia;2005;0.666643878;0.633328776
Latvia;2006;0.7103933;0.64207866
Latvia;2007;0.638928302;0.62778566
Latvia;2008;0.581457317;0.616291463
Latvia;2009;0.620833044;0.624166609
Latvia;2010;0.643972278;0.628794456
Latvia;2011;0.603506369;0.620701274
Latvia;2012;0.654583571;0.630916714
Latvia;2013;0.707974364;0.641594873
Lebanon;1996;-0.377816508;0.424436698
Lebanon;1998;-0.326027068;0.434794586
Lebanon;2000;-0.314172516;0.437165497
Lebanon;2002;-0.412394355;0.417521129
Lebanon;2003;-0.393210441;0.421357912
Lebanon;2004;-0.399101675;0.420179665
Lebanon;2005;-0.413360176;0.417327965
Lebanon;2006;-0.722975326;0.355404935
Lebanon;2007;-0.802159188;0.339568162
Lebanon;2008;-0.75451761;0.349096478
Lebanon;2009;-0.664894769;0.367021046
Lebanon;2010;-0.622673505;0.375465299
Lebanon;2011;-0.637474952;0.37250501
Lebanon;2012;-0.693746354;0.361250729
Lebanon;2013;-0.719227608;0.356154478
Lesotho;1996;-0.234514918;0.453097016
Lesotho;1998;-0.249614524;0.450077095
Lesotho;2000;-0.169260903;0.466147819
Lesotho;2002;-0.153453504;0.469309299
Lesotho;2003;-0.169834372;0.466033126
Lesotho;2004;-0.181198289;0.463760342
Lesotho;2005;-0.192045703;0.461590859
Lesotho;2006;-0.221596843;0.455680631
Lesotho;2007;-0.331808421;0.433638316
Lesotho;2008;-0.26419457;0.447161086
Lesotho;2009;-0.127814572;0.474437086
Lesotho;2010;-0.116564855;0.476687029
Lesotho;2011;-0.12432811;0.475134378
Lesotho;2012;-0.134689366;0.473062127
Lesotho;2013;-0.071990566;0.485601887
Liberia;1996;-1.979415774;0.104116845
Liberia;1998;-1.800155938;0.139968812
Liberia;2000;-1.7186596;0.15626808
Liberia;2002;-1.673596561;0.165280688
Liberia;2003;-1.64343073;0.171313854
Liberia;2004;-1.524901847;0.195019631
Liberia;2005;-1.164537514;0.267092497
Liberia;2006;-0.900691658;0.319861668
Liberia;2007;-0.874688469;0.325062306
Liberia;2008;-1.011328124;0.297734375
Liberia;2009;-0.892278172;0.321544366
Liberia;2010;-0.763411472;0.347317706
Liberia;2011;-0.776162411;0.344767518
Liberia;2012;-0.760355865;0.347928827
Liberia;2013;-0.800322925;0.339935415
Libya;1996;-1.164043844;0.267191231
Libya;1998;-1.203817735;0.259236453
Libya;2000;-1.077580308;0.284483938
Libya;2002;-1.092224203;0.281555159
Libya;2003;-0.947588024;0.310482395
Libya;2004;-0.887443796;0.322511241
Libya;2005;-0.948817144;0.310236571
Libya;2006;-1.029664427;0.294067115
Libya;2007;-0.867697746;0.326460451
Libya;2008;-0.779296885;0.344140623
Libya;2009;-0.877991011;0.324401798
Libya;2010;-1.066479159;0.286704168
Libya;2011;-1.368028363;0.226394327
Libya;2012;-1.36368384;0.227263232
Libya;2013;-1.506115586;0.198776883
Liechtenstein;1996;1.441356719;0.788271344
Liechtenstein;1998;1.450359344;0.790071869
Liechtenstein;2000;1.440815787;0.788163157
Liechtenstein;2002;1.436877906;0.787375581
Liechtenstein;2003;1.423889061;0.784777812
Liechtenstein;2004;1.413871169;0.782774234
Liechtenstein;2005;1.379034301;0.77580686
Liechtenstein;2006;1.367198229;0.773439646
Liechtenstein;2007;1.396681805;0.779336361
Liechtenstein;2008;1.427587827;0.785517565
Liechtenstein;2009;1.61125805;0.82225161
Liechtenstein;2010;1.650243839;0.830048768
Liechtenstein;2011;1.627427061;0.825485412
Liechtenstein;2012;1.598661443;0.819732289
Liechtenstein;2013;1.59729588;0.819459176
Lithuania;1996;0.519366274;0.603873255
Lithuania;1998;0.476859465;0.595371893
Lithuania;2000;0.394291318;0.578858264
Lithuania;2002;0.613571844;0.622714369
Lithuania;2003;0.740146433;0.648029287
Lithuania;2004;0.731734221;0.646346844
Lithuania;2005;0.7100586;0.64201172
Lithuania;2006;0.687215959;0.637443192
Lithuania;2007;0.689250352;0.63785007
Lithuania;2008;0.66612495;0.63322499
Lithuania;2009;0.65960751;0.631921502
Lithuania;2010;0.719908843;0.643981769
Lithuania;2011;0.68887955;0.63777591
Lithuania;2012;0.784154817;0.656830963
Lithuania;2013;0.828008031;0.665601606
Luxembourg;1996;1.721088072;0.844217614
Luxembourg;1998;1.676206489;0.835241298
Luxembourg;2000;1.791551828;0.858310366
Luxembourg;2002;1.796236753;0.859247351
Luxembourg;2003;1.696769754;0.839353951
Luxembourg;2004;1.740868072;0.848173614
Luxembourg;2005;1.632495026;0.826499005
Luxembourg;2006;1.632218977;0.826443795
Luxembourg;2007;1.682576597;0.836515319
Luxembourg;2008;1.690267026;0.838053405
Luxembourg;2009;1.694443782;0.838888756
Luxembourg;2010;1.715495567;0.843099113
Luxembourg;2011;1.745354911;0.849070982
Luxembourg;2012;1.712810834;0.842562167
Luxembourg;2013;1.704626083;0.840925217
Macao SAR, China;1996;0.319448573;0.563889715
Macao SAR, China;1998;0.326907806;0.565381561
Macao SAR, China;2000;0.390208088;0.578041618
Macao SAR, China;2002;0.497923409;0.599584682
Macao SAR, China;2003;1.035987993;0.707197599
Macao SAR, China;2004;1.147949231;0.729589846
Macao SAR, China;2005;0.890113791;0.678022758
Macao SAR, China;2006;0.718564461;0.643712892
Macao SAR, China;2007;0.539588398;0.60791768
Macao SAR, China;2008;0.592266202;0.61845324
Macao SAR, China;2009;0.768876356;0.653775271
Macao SAR, China;2010;0.826556916;0.665311383
Macao SAR, China;2011;0.83323579;0.666647158
Macao SAR, China;2012;0.641282385;0.628256477
Macao SAR, China;2013;0.677193572;0.635438714
Macedonia, FYR;1996;-0.564045236;0.387190953
Macedonia, FYR;1998;-0.517987664;0.396402467
Macedonia, FYR;2000;-0.572835971;0.385432806
Macedonia, FYR;2002;-0.591892779;0.381621444
Macedonia, FYR;2003;-0.468454838;0.406309032
Macedonia, FYR;2004;-0.326368478;0.434726304
Macedonia, FYR;2005;-0.424515328;0.415096934
Macedonia, FYR;2006;-0.276270762;0.444745848
Macedonia, FYR;2007;-0.178241653;0.464351669
Macedonia, FYR;2008;-0.07557466;0.484885068
Macedonia, FYR;2009;-0.057427795;0.488514441
Macedonia, FYR;2010;-0.101602038;0.479679592
Macedonia, FYR;2011;-0.115733578;0.476853284
Macedonia, FYR;2012;-0.067147889;0.486570422
Macedonia, FYR;2013;-0.054580553;0.489083889
Madagascar;1996;-0.34993704;0.430012592
Madagascar;1998;-0.429037893;0.414192421
Madagascar;2000;-0.224917499;0.4550165
Madagascar;2002;-0.239215611;0.452156878
Madagascar;2003;-0.04423269;0.491153462
Madagascar;2004;-0.153995134;0.469200973
Madagascar;2005;-0.171683547;0.465663291
Madagascar;2006;-0.204999249;0.45900015
Madagascar;2007;-0.206692521;0.458661496
Madagascar;2008;-0.399163264;0.420167347
Madagascar;2009;-0.634604049;0.37307919
Madagascar;2010;-0.751159822;0.349768036
Madagascar;2011;-0.721909687;0.355618063
Madagascar;2012;-0.76458328;0.347083344
Madagascar;2013;-0.813564579;0.337287084
Malawi;1996;-0.369537299;0.42609254
Malawi;1998;-0.240898925;0.451820215
Malawi;2000;-0.326036687;0.434792663
Malawi;2002;-0.576681743;0.384663651
Malawi;2003;-0.434351193;0.413129761
Malawi;2004;-0.422274121;0.415545176
Malawi;2005;-0.422112071;0.415577586
Malawi;2006;-0.378860921;0.424227816
Malawi;2007;-0.330129977;0.433974005
Malawi;2008;-0.317785668;0.436442866
Malawi;2009;-0.254155047;0.449168991
Malawi;2010;-0.290927903;0.441814419
Malawi;2011;-0.337079154;0.432584169
Malawi;2012;-0.351606213;0.429678757
Malawi;2013;-0.406734385;0.418653123
Malaysia;1996;0.49452709;0.598905418
Malaysia;1998;0.299606251;0.55992125
Malaysia;2000;0.325375638;0.565075128
Malaysia;2002;0.367745206;0.573549041
Malaysia;2003;0.445802048;0.58916041
Malaysia;2004;0.448181927;0.589636385
Malaysia;2005;0.492749246;0.598549849
Malaysia;2006;0.381132568;0.576226514
Malaysia;2007;0.371160145;0.574232029
Malaysia;2008;0.242642304;0.548528461
Malaysia;2009;0.200458795;0.540091759
Malaysia;2010;0.338097068;0.567619414
Malaysia;2011;0.30459161;0.560918322
Malaysia;2012;0.337174797;0.567434959
Malaysia;2013;0.388428348;0.57768567
Maldives;1996;0.557199369;0.611439874
Maldives;1998;0.412919589;0.582583918
Maldives;2000;0.29029656;0.558059312
Maldives;2002;0.236899033;0.547379807
Maldives;2003;0.146960121;0.529392024
Maldives;2004;-0.147879579;0.470424084
Maldives;2005;0.061793253;0.512358651
Maldives;2006;-0.04817331;0.490365338
Maldives;2007;-0.282537087;0.443492583
Maldives;2008;-0.357709065;0.428458187
Maldives;2009;-0.336472693;0.432705461
Maldives;2010;-0.282024878;0.443595024
Maldives;2011;-0.369685416;0.426062917
Maldives;2012;-0.381652815;0.423669437
Maldives;2013;-0.347801186;0.430439763
Mali;1996;-0.423386874;0.415322625
Mali;1998;-0.381338333;0.423732333
Mali;2000;-0.34411447;0.431177106
Mali;2002;-0.226367414;0.454726517
Mali;2003;-0.177492643;0.464501471
Mali;2004;-0.163512312;0.467297538
Mali;2005;-0.217217522;0.456556496
Mali;2006;-0.192440341;0.461511932
Mali;2007;-0.196841575;0.460631685
Mali;2008;-0.266252063;0.446749587
Mali;2009;-0.367086849;0.42658263
Mali;2010;-0.414173971;0.417165206
Mali;2011;-0.461069663;0.407786067
Mali;2012;-0.907122955;0.318575409
Mali;2013;-0.814937284;0.337012543
Malta;1996;0.985715876;0.697143175
Malta;1998;1.038900534;0.707780107
Malta;2000;1.191225926;0.738245185
Malta;2002;1.169953644;0.733990729
Malta;2003;1.246388992;0.749277798
Malta;2004;1.148863494;0.729772699
Malta;2005;1.125210861;0.725042172
Malta;2006;1.19395107;0.738790214
Malta;2007;1.248907725;0.749781545
Malta;2008;1.273177326;0.754635465
Malta;2009;1.200646639;0.740129328
Malta;2010;1.214157055;0.742831411
Malta;2011;1.14132913;0.728265826
Malta;2012;1.172800829;0.734560166
Malta;2013;1.164567033;0.732913407
Marshall Islands;1996;-0.058426274;0.488314745
Marshall Islands;1998;0.046834553;0.509366911
Marshall Islands;2000;0.054374314;0.510874863
Marshall Islands;2002;-0.006185631;0.498762874
Marshall Islands;2003;-0.003515304;0.499296939
Marshall Islands;2004;-0.031229769;0.493754046
Marshall Islands;2005;-0.003699919;0.499260016
Marshall Islands;2006;-0.058899648;0.48822007
Marshall Islands;2007;-0.072451592;0.485509682
Marshall Islands;2008;-0.021840192;0.495631962
Marshall Islands;2009;-0.066884791;0.486623042
Marshall Islands;2010;-0.080812936;0.483837413
Marshall Islands;2011;-0.051853336;0.489629333
Marshall Islands;2012;-0.077674606;0.484465079
Marshall Islands;2013;-0.047909314;0.490418137
Martinique;1996;0.810987932;0.662197586
Martinique;1998;0.82146398;0.664292796
Martinique;2000;0.845743472;0.669148694
Martinique;2002;0.815322369;0.663064474
Martinique;2003;0.818511834;0.663702367
Martinique;2004;0.90676404;0.681352808
Martinique;2005;0.854513427;0.670902685
Martinique;2006;0.830120275;0.666024055
Martinique;2007;0.832264245;0.666452849
Martinique;2008;0.756821434;0.651364287
Martinique;2009;0.730163698;0.64603274
Martinique;2010;0.730068107;0.646013621
Martinique;2011;0.761843433;0.652368687
Martinique;2012;0.752194424;0.650438885
Martinique;2013;0.760976603;0.652195321
Mauritania;1996;-0.228058178;0.454388364
Mauritania;1998;-0.294730471;0.441053906
Mauritania;2000;-0.304043899;0.43919122
Mauritania;2002;-0.085341131;0.482931774
Mauritania;2003;-0.204710914;0.459057817
Mauritania;2004;-0.472304364;0.405539127
Mauritania;2005;-0.486754445;0.402649111
Mauritania;2006;-0.541113193;0.391777361
Mauritania;2007;-0.572436551;0.38551269
Mauritania;2008;-0.84308211;0.331383578
Mauritania;2009;-0.789809058;0.342038188
Mauritania;2010;-0.892163744;0.321567251
Mauritania;2011;-0.87949569;0.324100862
Mauritania;2012;-0.880489061;0.323902188
Mauritania;2013;-0.896407942;0.320718412
Mauritius;1996;0.594584563;0.618916913
Mauritius;1998;0.734718502;0.6469437
Mauritius;2000;0.708578328;0.641715666
Mauritius;2002;0.726217702;0.64524354
Mauritius;2003;0.774842411;0.654968482
Mauritius;2004;0.708621835;0.641724367
Mauritius;2005;0.720140994;0.644028199
Mauritius;2006;0.684530005;0.636906001
Mauritius;2007;0.720079492;0.644015898
Mauritius;2008;0.807413489;0.661482698
Mauritius;2009;0.781434536;0.656286907
Mauritius;2010;0.770688524;0.654137705
Mauritius;2011;0.828813414;0.665762683
Mauritius;2012;0.85013328;0.670026656
Mauritius;2013;0.81678764;0.663357528
Mexico;1996;-0.298160219;0.440367956
Mexico;1998;-0.139976722;0.472004656
Mexico;2000;-0.034017943;0.493196411
Mexico;2002;0.059794498;0.5119589
Mexico;2003;0.038161534;0.507632307
Mexico;2004;0.007999246;0.501599849
Mexico;2005;-0.095806343;0.480838731
Mexico;2006;-0.112318963;0.477536207
Mexico;2007;-0.150730886;0.469853823
Mexico;2008;-0.191496241;0.461700752
Mexico;2009;-0.172514814;0.465497037
Mexico;2010;-0.18849322;0.462301356
Mexico;2011;-0.157207411;0.468558518
Mexico;2012;-0.128653104;0.474269379
Mexico;2013;-0.156163223;0.468767355
Micronesia, Fed. Sts.;1996;0.260095169;0.552019034
Micronesia, Fed. Sts.;1998;0.162439941;0.532487988
Micronesia, Fed. Sts.;2000;0.040903396;0.508180679
Micronesia, Fed. Sts.;2002;0.052424988;0.510484998
Micronesia, Fed. Sts.;2003;-0.014405052;0.49711899
Micronesia, Fed. Sts.;2004;0.271048283;0.554209657
Micronesia, Fed. Sts.;2005;0.452109307;0.590421861
Micronesia, Fed. Sts.;2006;0.427230594;0.585446119
Micronesia, Fed. Sts.;2007;0.245631352;0.54912627
Micronesia, Fed. Sts.;2008;0.178132529;0.535626506
Micronesia, Fed. Sts.;2009;0.134277998;0.5268556
Micronesia, Fed. Sts.;2010;0.062849667;0.512569933
Micronesia, Fed. Sts.;2011;0.016297275;0.503259455
Micronesia, Fed. Sts.;2012;0.068359112;0.513671822
Micronesia, Fed. Sts.;2013;0.084041496;0.516808299
Moldova;1996;-0.159813287;0.468037343
Moldova;1998;-0.1398072;0.47203856
Moldova;2000;-0.45979661;0.408040678
Moldova;2002;-0.577660347;0.384467931
Moldova;2003;-0.553380671;0.389323866
Moldova;2004;-0.587835024;0.382432995
Moldova;2005;-0.530242696;0.393951461
Moldova;2006;-0.486158634;0.402768273
Moldova;2007;-0.427716305;0.414456739
Moldova;2008;-0.419915142;0.416016972
Moldova;2009;-0.458399057;0.408320189
Moldova;2010;-0.385700013;0.422859997
Moldova;2011;-0.29190709;0.441618582
Moldova;2012;-0.279214869;0.444157026
Moldova;2013;-0.293439672;0.441312066
Monaco;1996;0.974463158;0.694892632
Monaco;1998;1.018264942;0.703652988
