"rgn_id","species_name","weights"
34,"Salmo trutta",0.4
34,"Scophthalmus maximus",0.2
34,"Somateria mollissima ",0.4
34,"Spinachia spinachia",0
34,"Syngnathus typhle",0
34,"Taurulus bubalis",0
34,"Thymallus thymallus",0.8
34,"Triglopsis quadricornis",0
34,"Tringa totanus ",0.2
34,"Vanellus vanellus ",0.2
34,"Zoarces viviparus",0.2
34,"Zostera marina",0
35,"Alburnus alburnus",0
35,"Ammodytes tobianus",0
35,"Anguilla anguilla",0.8
35,"Aythya fuligula ",0.2
35,"Cepphus grylle grylle ",0.2
35,"Chara connivens",0
35,"Chara horrida",0.2
35,"Chara tomentosa",0
35,"Charadrius hiaticula hiaticula ",0.2
35,"Clupea harengus",0
35,"Coregonus maraena",0.6
35,"Cottus gobio",0
35,"Cyclopterus lumpus",0.2
35,"Fucus vesiculosus",0
35,"Furcellaria lumbricalis",0
35,"Gadus morhua",0.4
35,"Halichoerus grypus",0
35,"Hydroprogne caspia ",0.4
35,"Lampetra fluviatilis",0.2
35,"Larus fuscus fuscus ",0.4
35,"Liparis liparis",0
35,"Lota lota",0.2
35,"Lumpenus lampretaeformis",0
35,"Lutra lutra",0.2
35,"Macroplea mutica",0
35,"Melanitta fusca ",0.6
35,"Monoporeia affinis",0
35,"Myoxocephalus scorpius",0
35,"Oenanthe oenanthe ",0.2
35,"Phoxinus phoxinus",0
35,"Podiceps auritus ",0.4
35,"Pontoporeia femorata",0
35,"Pusa hispida botnica",0.4
35,"Saduria entomon",0
35,"Salmo salar",0.4
35,"Salmo trutta",0.4
35,"Scophthalmus maximus",0.2
35,"Somateria mollissima ",0.4
35,"Spinachia spinachia",0
35,"Syngnathus typhle",0
35,"Taurulus bubalis",0
35,"Triglopsis quadricornis",0
35,"Tringa totanus ",0.2
35,"Vanellus vanellus ",0.2
35,"Zoarces viviparus",0.2
35,"Zostera marina",0
36,"Alburnus alburnus",0
36,"Alderia modesta",0.2
36,"Ammodytes tobianus",0
36,"Anguilla anguilla",0.8
36,"Aythya fuligula ",0.2
36,"Aythya marila ",0.4
36,"Calidris alpina schinzii ",0.6
36,"Cepphus grylle grylle ",0.2
36,"Chara connivens",0
36,"Chara horrida",0.2
36,"Chara tomentosa",0
36,"Charadrius hiaticula hiaticula ",0.2
36,"Clupea harengus",0
36,"Coregonus maraena",0.6
36,"Cottus gobio",0
36,"Crassula aquatica",0.2
36,"Cyclopterus lumpus",0.2
36,"Fucus vesiculosus",0
36,"Furcellaria lumbricalis",0
36,"Gadus morhua",0.4
36,"Halichoerus grypus",0
36,"Hippuris tetraphylla",0.6
36,"Hydroprogne caspia ",0.4
36,"Lampetra fluviatilis",0.2
36,"Larus fuscus fuscus ",0.4
36,"Liparis liparis",0
36,"Lota lota",0.2
36,"Lumpenus lampretaeformis",0
36,"Lutra lutra",0.2
36,"Macroplea mutica",0
36,"Melanitta fusca ",0.6
36,"Monoporeia affinis",0
36,"Myoxocephalus scorpius",0
36,"Nitellopsis obtusa",0.2
36,"Oenanthe oenanthe ",0.2
36,"Parvicardium hauniense",0.4
36,"Phoxinus phoxinus",0
36,"Podiceps auritus ",0.4
36,"Pontoporeia femorata",0
36,"Potamogeton friesii",0.2
36,"Pusa hispida botnica",0.4
36,"Saduria entomon",0
36,"Salmo salar",0.4
36,"Salmo trutta",0.4
36,"Scophthalmus maximus",0.2
36,"Somateria mollissima ",0.4
36,"Spinachia spinachia",0
36,"Syngnathus typhle",0
36,"Taurulus bubalis",0
36,"Triglopsis quadricornis",0
36,"Tringa totanus ",0.2
36,"Vanellus vanellus ",0.2
36,"Zoarces viviparus",0.2
36,"Zostera marina",0
37,"Alburnus alburnus",0
37,"Alderia modesta",0.2
37,"Ammodytes tobianus",0
37,"Anguilla anguilla",0.8
37,"Aspius aspius",0.2
37,"Aythya fuligula ",0.2
37,"Aythya marila ",0.4
37,"Calidris alpina schinzii ",0.6
37,"Cepphus grylle grylle ",0.2
37,"Chara connivens",0
37,"Chara horrida",0.2
37,"Chara tomentosa",0
37,"Charadrius hiaticula hiaticula ",0.2
37,"Clupea harengus",0
37,"Coregonus albula",0
37,"Coregonus maraena",0.6
37,"Cottus gobio",0
37,"Crassula aquatica",0.2
37,"Cyclopterus lumpus",0.2
37,"Fucus vesiculosus",0
37,"Furcellaria lumbricalis",0
37,"Gadus morhua",0.4
37,"Halichoerus grypus",0
37,"Hippuris tetraphylla",0.6
37,"Hydroprogne caspia ",0.4
37,"Lampetra fluviatilis",0.2
37,"Larus fuscus fuscus ",0.4
37,"Liparis liparis",0
37,"Lota lota",0.2
37,"Lumpenus lampretaeformis",0
37,"Lutra lutra",0.2
37,"Macroplea mutica",0
37,"Melanitta fusca ",0.6
37,"Monoporeia affinis",0
37,"Myoxocephalus scorpius",0
37,"Oenanthe oenanthe ",0.2
37,"Persicaria foliosa",0.6
37,"Philomachus pugnax ",0.4
37,"Phoxinus phoxinus",0
37,"Podiceps auritus ",0.4
37,"Pontoporeia femorata",0
37,"Potamogeton friesii",0.2
37,"Pusa hispida botnica",0.4
37,"Saduria entomon",0
37,"Salmo salar",0.4
37,"Salmo trutta",0.4
37,"Scophthalmus maximus",0.2
37,"Somateria mollissima ",0.4
37,"Spinachia spinachia",0
37,"Syngnathus typhle",0
37,"Taurulus bubalis",0
37,"Thymallus thymallus",0.8
37,"Triglopsis quadricornis",0
37,"Tringa totanus ",0.2
37,"Vanellus vanellus ",0.2
37,"Zoarces viviparus",0.2
38,"Alburnus alburnus",0
38,"Alderia modesta",0.2
38,"Ammodytes tobianus",0
38,"Anguilla anguilla",0.8
38,"Aspius aspius",0.2
38,"Aythya fuligula ",0.2
38,"Aythya marila ",0.4
38,"Calidris alpina schinzii ",0.6
38,"Cepphus grylle grylle ",0.2
38,"Chara connivens",0
38,"Chara horrida",0.2
38,"Chara tomentosa",0
38,"Charadrius hiaticula hiaticula ",0.2
38,"Clupea harengus",0
38,"Coregonus albula",0
38,"Coregonus maraena",0.6
38,"Cottus gobio",0
38,"Crassula aquatica",0.2
38,"Cyclopterus lumpus",0.2
38,"Fucus vesiculosus",0
38,"Furcellaria lumbricalis",0
38,"Gadus morhua",0.4
38,"Halichoerus grypus",0
38,"Hippuris tetraphylla",0.6
38,"Hydroprogne caspia ",0.4
38,"Lampetra fluviatilis",0.2
38,"Larus fuscus fuscus ",0.4
38,"Liparis liparis",0
38,"Lota lota",0.2
38,"Lumpenus lampretaeformis",0
38,"Lutra lutra",0.2
38,"Macroplea mutica",0
38,"Melanitta fusca ",0.6
38,"Monoporeia affinis",0
38,"Myoxocephalus scorpius",0
38,"Oenanthe oenanthe ",0.2
38,"Persicaria foliosa",0.6
38,"Philomachus pugnax ",0.4
38,"Phoxinus phoxinus",0
38,"Podiceps auritus ",0.4
38,"Pontoporeia femorata",0
38,"Potamogeton friesii",0.2
38,"Pusa hispida botnica",0.4
38,"Saduria entomon",0
38,"Salmo salar",0.4
38,"Salmo trutta",0.4
38,"Scophthalmus maximus",0.2
38,"Somateria mollissima ",0.4
38,"Spinachia spinachia",0
38,"Syngnathus typhle",0
38,"Taurulus bubalis",0
38,"Thymallus thymallus",0.8
38,"Triglopsis quadricornis",0
38,"Tringa totanus ",0.2
38,"Vanellus vanellus ",0.2
38,"Zoarces viviparus",0.2
38,"Zostera marina",0
39,"Alburnus alburnus",0
39,"Ammodytes tobianus",0
39,"Aythya fuligula ",0.2
39,"Aythya marila ",0.4
39,"Cepphus grylle grylle ",0.2
39,"Chara tomentosa",0
39,"Charadrius hiaticula hiaticula ",0.2
39,"Clupea harengus",0
39,"Coregonus albula",0
39,"Coregonus maraena",0.6
39,"Cottus gobio",0
39,"Crassula aquatica",0.2
39,"Cyclopterus lumpus",0.2
39,"Furcellaria lumbricalis",0
39,"Gadus morhua",0.4
39,"Halichoerus grypus",0
39,"Hippuris tetraphylla",0.6
39,"Hydroprogne caspia ",0.4
39,"Lampetra fluviatilis",0.2
39,"Larus fuscus fuscus ",0.4
39,"Lota lota",0.2
39,"Lumpenus lampretaeformis",0
39,"Lutra lutra",0.2
39,"Macroplea mutica",0
39,"Melanitta fusca ",0.6
39,"Monoporeia affinis",0
39,"Myoxocephalus scorpius",0
39,"Oenanthe oenanthe ",0.2
39,"Philomachus pugnax ",0.4
39,"Phoxinus phoxinus",0
39,"Podiceps auritus ",0.4
39,"Pontoporeia femorata",0
39,"Pusa hispida botnica",0.4
39,"Saduria entomon",0
39,"Salmo salar",0.4
39,"Salmo trutta",0.4
39,"Somateria mollissima ",0.4
39,"Thymallus thymallus",0.8
39,"Triglopsis quadricornis",0
39,"Tringa totanus ",0.2
39,"Vanellus vanellus ",0.2
39,"Zoarces viviparus",0.2
40,"Alburnus alburnus",0
40,"Alisma wahlenbergii",0.4
40,"Ammodytes tobianus",0
40,"Aythya fuligula ",0.2
40,"Aythya marila ",0.4
40,"Cepphus grylle grylle ",0.2
40,"Chara tomentosa",0
40,"Charadrius hiaticula hiaticula ",0.2
40,"Clupea harengus",0
40,"Coregonus albula",0
40,"Coregonus maraena",0.6
40,"Cottus gobio",0
40,"Crassula aquatica",0.2
40,"Cyclopterus lumpus",0.2
40,"Fucus vesiculosus",0
40,"Furcellaria lumbricalis",0
40,"Gadus morhua",0.4
40,"Halichoerus grypus",0
40,"Hippuris tetraphylla",0.6
40,"Hydroprogne caspia ",0.4
40,"Lampetra fluviatilis",0.2
40,"Larus fuscus fuscus ",0.4
40,"Lota lota",0.2
40,"Lumpenus lampretaeformis",0
40,"Lutra lutra",0.2
40,"Melanitta fusca ",0.6
40,"Monoporeia affinis",0
40,"Myoxocephalus scorpius",0
40,"Oenanthe oenanthe ",0.2
40,"Persicaria foliosa",0.6
40,"Philomachus pugnax ",0.4
40,"Phoxinus phoxinus",0
40,"Podiceps auritus ",0.4
40,"Pontoporeia femorata",0
40,"Pusa hispida botnica",0.4
40,"Saduria entomon",0
40,"Salmo salar",0.4
40,"Salmo trutta",0.4
40,"Somateria mollissima ",0.4
40,"Thymallus thymallus",0.8
40,"Triglopsis quadricornis",0
40,"Tringa totanus ",0.2
40,"Vanellus vanellus ",0.2
40,"Zoarces viviparus",0.2
41,"Alburnus alburnus",0
41,"Alisma wahlenbergii",0.4
41,"Ammodytes tobianus",0
41,"Aythya fuligula ",0.2
41,"Aythya marila ",0.4
41,"Calidris temminckii ",0.2
41,"Cepphus grylle grylle ",0.2
41,"Chara braunii",0.4
41,"Charadrius hiaticula hiaticula ",0.2
41,"Clupea harengus",0
41,"Coregonus albula",0
41,"Coregonus maraena",0.6
41,"Cottus gobio",0
41,"Crassula aquatica",0.2
41,"Cyclopterus lumpus",0.2
41,"Gadus morhua",0.4
41,"Halichoerus grypus",0
41,"Hydroprogne caspia ",0.4
41,"Lampetra fluviatilis",0.2
41,"Larus fuscus fuscus ",0.4
41,"Lota lota",0.2
41,"Lutra lutra",0.2
41,"Melanitta fusca ",0.6
41,"Monoporeia affinis",0
41,"Oenanthe oenanthe ",0.2
41,"Persicaria foliosa",0.6
41,"Philomachus pugnax ",0.4
41,"Phoxinus phoxinus",0
41,"Podiceps auritus ",0.4
41,"Pontoporeia femorata",0
41,"Potamogeton friesii",0.2
41,"Pusa hispida botnica",0.4
41,"Saduria entomon",0
41,"Salmo salar",0.4
41,"Salmo trutta",0.4
41,"Somateria mollissima ",0.4
41,"Thymallus thymallus",0.8
41,"Triglopsis quadricornis",0
41,"Tringa totanus ",0.2
41,"Vanellus vanellus ",0.2
41,"Zoarces viviparus",0.2
42,"Alburnus alburnus",0
42,"Alisma wahlenbergii",0.4
42,"Ammodytes tobianus",0
42,"Aythya fuligula ",0.2
42,"Aythya marila ",0.4
42,"Calidris alpina schinzii ",0.6
42,"Calidris temminckii ",0.2
42,"Cepphus grylle grylle ",0.2
42,"Chara braunii",0.4
42,"Charadrius hiaticula hiaticula ",0.2
42,"Clupea harengus",0
42,"Coregonus albula",0
42,"Coregonus maraena",0.6
42,"Cottus gobio",0
42,"Crassula aquatica",0.2
42,"Cyclopterus lumpus",0.2
42,"Gadus morhua",0.4
42,"Halichoerus grypus",0
42,"Hippuris tetraphylla",0.6
42,"Hydroprogne caspia ",0.4
42,"Lampetra fluviatilis",0.2
42,"Larus fuscus fuscus ",0.4
42,"Limosa limosa ",0.2
42,"Lota lota",0.2
42,"Lutra lutra",0.2
42,"Macroplea mutica",0
42,"Melanitta fusca ",0.6
42,"Monoporeia affinis",0
42,"Oenanthe oenanthe ",0.2
42,"Persicaria foliosa",0.6
42,"Philomachus pugnax ",0.4
42,"Phoxinus phoxinus",0
42,"Podiceps auritus ",0.4
42,"Potamogeton friesii",0.2
42,"Pusa hispida botnica",0.4
42,"Saduria entomon",0
42,"Salmo salar",0.4
42,"Salmo trutta",0.4
42,"Somateria mollissima ",0.4
42,"Thymallus thymallus",0.8
42,"Triglopsis quadricornis",0
42,"Tringa totanus ",0.2
42,"Vanellus vanellus ",0.2
42,"Xenus cinereus ",0.6
42,"Zoarces viviparus",0.2
