"TIME","TIME_LABEL","GEO","GEO_LABEL","SEX","AGE","UNIT","Value","Flag and Footnotes"
2008,2008,"DE11","Stuttgart","Total","From 15 to 64 years","Percentage",74.2,""
2008,2008,"DE12","Karlsruhe","Total","From 15 to 64 years","Percentage",73.2,""
2008,2008,"DE13","Freiburg","Total","From 15 to 64 years","Percentage",74.9,""
2008,2008,"DE14","Tübingen","Total","From 15 to 64 years","Percentage",74.2,""
2008,2008,"DE21","Oberbayern","Total","From 15 to 64 years","Percentage",74.9,""
2008,2008,"DE22","Niederbayern","Total","From 15 to 64 years","Percentage",74.2,""
2008,2008,"DE23","Oberpfalz","Total","From 15 to 64 years","Percentage",75,""
2008,2008,"DE24","Oberfranken","Total","From 15 to 64 years","Percentage",72.1,""
2008,2008,"DE25","Mittelfranken","Total","From 15 to 64 years","Percentage",73.5,""
2008,2008,"DE26","Unterfranken","Total","From 15 to 64 years","Percentage",73.4,""
2008,2008,"DE27","Schwaben","Total","From 15 to 64 years","Percentage",74.3,""
2008,2008,"DE30","Berlin","Total","From 15 to 64 years","Percentage",62.6,""
2008,2008,"DE40","Brandenburg","Total","From 15 to 64 years","Percentage",70.8,""
2008,2008,"DE50","Bremen","Total","From 15 to 64 years","Percentage",64.4,""
2008,2008,"DE60","Hamburg","Total","From 15 to 64 years","Percentage",70.3,""
2008,2008,"DE71","Darmstadt","Total","From 15 to 64 years","Percentage",71.2,""
2008,2008,"DE72","Gießen","Total","From 15 to 64 years","Percentage",69.6,""
2008,2008,"DE73","Kassel","Total","From 15 to 64 years","Percentage",68.6,""
2008,2008,"DE80","Mecklenburg-Vorpommern","Total","From 15 to 64 years","Percentage",68,""
2008,2008,"DE91","Braunschweig","Total","From 15 to 64 years","Percentage",66.4,""
2008,2008,"DE92","Hannover","Total","From 15 to 64 years","Percentage",68.6,""
2008,2008,"DE93","Lüneburg","Total","From 15 to 64 years","Percentage",70,""
2008,2008,"DE94","Weser-Ems","Total","From 15 to 64 years","Percentage",68.9,""
2008,2008,"DEA1","Düsseldorf","Total","From 15 to 64 years","Percentage",67.3,""
2008,2008,"DEA2","Köln","Total","From 15 to 64 years","Percentage",67.5,""
2008,2008,"DEA3","Münster","Total","From 15 to 64 years","Percentage",67.7,""
2008,2008,"DEA4","Detmold","Total","From 15 to 64 years","Percentage",69.8,""
2008,2008,"DEA5","Arnsberg","Total","From 15 to 64 years","Percentage",66.1,""
2008,2008,"DEB1","Koblenz","Total","From 15 to 64 years","Percentage",71.6,""
2008,2008,"DEB2","Trier","Total","From 15 to 64 years","Percentage",74.6,""
2008,2008,"DEB3","Rheinhessen-Pfalz","Total","From 15 to 64 years","Percentage",70.7,""
2008,2008,"dec-00","Saarland","Total","From 15 to 64 years","Percentage",67.3,""
2008,2008,"DED2","Dresden","Total","From 15 to 64 years","Percentage",70.1,""
2008,2008,"DED4","Chemnitz","Total","From 15 to 64 years","Percentage",69.8,""
2008,2008,"DED5","Leipzig","Total","From 15 to 64 years","Percentage",68.2,""
2008,2008,"DEE0","Sachsen-Anhalt","Total","From 15 to 64 years","Percentage",67.7,""
2008,2008,"DEF0","Schleswig-Holstein","Total","From 15 to 64 years","Percentage",70.8,""
2008,2008,"DEG0","Thüringen","Total","From 15 to 64 years","Percentage",70.2,""
2008,2008,"EE00","Eesti","Total","From 15 to 64 years","Percentage",70.1,""
2008,2008,"IE01","Border, Midland and Western","Total","From 15 to 64 years","Percentage",65.4,""
2008,2008,"IE02","Southern and Eastern","Total","From 15 to 64 years","Percentage",68,""
2008,2008,"EL51","Anatoliki Makedonia, Thraki","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"EL52","Kentriki Makedonia","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"EL53","Dytiki Makedonia","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"EL54","Ipeiros","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"EL11","Anatoliki Makedonia, Thraki (NUTS 2010)","Total","From 15 to 64 years","Percentage",60.3,""
2008,2008,"EL12","Kentriki Makedonia (NUTS 2010)","Total","From 15 to 64 years","Percentage",59.2,""
2008,2008,"EL13","Dytiki Makedonia (NUTS 2010)","Total","From 15 to 64 years","Percentage",56.5,""
2008,2008,"EL14","Thessalia (NUTS 2010)","Total","From 15 to 64 years","Percentage",61.3,""
2008,2008,"EL61","Thessalia","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"EL62","Ionia Nisia","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"EL63","Dytiki Ellada","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"EL64","Sterea Ellada","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"EL65","Peloponnisos","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"EL21","Ipeiros (NUTS 2010)","Total","From 15 to 64 years","Percentage",59.9,""
2008,2008,"EL22","Ionia Nisia (NUTS 2010)","Total","From 15 to 64 years","Percentage",65.4,""
2008,2008,"EL23","Dytiki Ellada (NUTS 2010)","Total","From 15 to 64 years","Percentage",57.1,""
2008,2008,"EL24","Sterea Ellada (NUTS 2010)","Total","From 15 to 64 years","Percentage",60.7,""
2008,2008,"EL25","Peloponnisos (NUTS 2010)","Total","From 15 to 64 years","Percentage",66.5,""
2008,2008,"EL30","Attiki","Total","From 15 to 64 years","Percentage",62.8,""
2008,2008,"EL41","Voreio Aigaio","Total","From 15 to 64 years","Percentage",56.6,""
2008,2008,"EL42","Notio Aigaio","Total","From 15 to 64 years","Percentage",60.7,""
2008,2008,"EL43","Kriti","Total","From 15 to 64 years","Percentage",64.1,""
2008,2008,"ES11","Galicia","Total","From 15 to 64 years","Percentage",64.6,""
2008,2008,"ES12","Principado de Asturias","Total","From 15 to 64 years","Percentage",62,""
2008,2008,"ES13","Cantabria","Total","From 15 to 64 years","Percentage",65.7,""
2008,2008,"ES21","País Vasco","Total","From 15 to 64 years","Percentage",67.9,""
2008,2008,"ES22","Comunidad Foral de Navarra","Total","From 15 to 64 years","Percentage",69.7,""
2008,2008,"ES23","La Rioja","Total","From 15 to 64 years","Percentage",68.7,""
2008,2008,"ES24","Aragón","Total","From 15 to 64 years","Percentage",69.9,""
2008,2008,"ES30","Comunidad de Madrid","Total","From 15 to 64 years","Percentage",70.1,""
2008,2008,"ES41","Castilla y León","Total","From 15 to 64 years","Percentage",64.1,""
2008,2008,"ES42","Castilla-la Mancha","Total","From 15 to 64 years","Percentage",62.4,""
2008,2008,"ES43","Extremadura","Total","From 15 to 64 years","Percentage",56.5,""
2008,2008,"ES51","Cataluña","Total","From 15 to 64 years","Percentage",70.3,""
2008,2008,"ES52","Comunidad Valenciana","Total","From 15 to 64 years","Percentage",64.7,""
2008,2008,"ES53","Illes Balears","Total","From 15 to 64 years","Percentage",68,""
2008,2008,"ES61","Andalucía","Total","From 15 to 64 years","Percentage",56,""
2008,2008,"ES62","Región de Murcia","Total","From 15 to 64 years","Percentage",63,""
2008,2008,"ES63","Ciudad Autónoma de Ceuta (ES)","Total","From 15 to 64 years","Percentage",51.6,""
2008,2008,"ES64","Ciudad Autónoma de Melilla (ES)","Total","From 15 to 64 years","Percentage",50.1,""
2008,2008,"ES70","Canarias (ES)","Total","From 15 to 64 years","Percentage",57.6,""
2008,2008,"FR10","Île de France","Total","From 15 to 64 years","Percentage",67.6,""
2008,2008,"FR21","Champagne-Ardenne","Total","From 15 to 64 years","Percentage",63.8,""
2008,2008,"FR22","Picardie","Total","From 15 to 64 years","Percentage",65.5,""
2008,2008,"FR23","Haute-Normandie","Total","From 15 to 64 years","Percentage",62.9,""
2008,2008,"FR24","Centre (FR)","Total","From 15 to 64 years","Percentage",67,""
2008,2008,"FR25","Basse-Normandie","Total","From 15 to 64 years","Percentage",68.2,""
2008,2008,"FR26","Bourgogne","Total","From 15 to 64 years","Percentage",65.4,""
2008,2008,"FR30","Nord - Pas-de-Calais","Total","From 15 to 64 years","Percentage",57.5,""
2008,2008,"FR41","Lorraine","Total","From 15 to 64 years","Percentage",63.3,""
2008,2008,"FR42","Alsace","Total","From 15 to 64 years","Percentage",68.5,""
2008,2008,"FR43","Franche-Comté","Total","From 15 to 64 years","Percentage",65.9,""
2008,2008,"FR51","Pays de la Loire","Total","From 15 to 64 years","Percentage",65.4,""
2008,2008,"FR52","Bretagne","Total","From 15 to 64 years","Percentage",65.8,""
2008,2008,"FR53","Poitou-Charentes","Total","From 15 to 64 years","Percentage",66.5,""
2008,2008,"FR61","Aquitaine","Total","From 15 to 64 years","Percentage",65.4,""
2008,2008,"FR62","Midi-Pyrénées","Total","From 15 to 64 years","Percentage",67.5,""
2008,2008,"FR63","Limousin","Total","From 15 to 64 years","Percentage",67.7,""
2008,2008,"FR71","Rhône-Alpes","Total","From 15 to 64 years","Percentage",65.4,""
2008,2008,"FR72","Auvergne","Total","From 15 to 64 years","Percentage",66,""
2008,2008,"FR81","Languedoc-Roussillon","Total","From 15 to 64 years","Percentage",58.3,""
2008,2008,"FR82","Provence-Alpes-Côte d'Azur","Total","From 15 to 64 years","Percentage",61.4,""
2008,2008,"FR83","Corse","Total","From 15 to 64 years","Percentage",56.5,""
2008,2008,"FRA1","Guadeloupe","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"FRA2","Martinique","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"FRA3","Guyane","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"FRA4","La Réunion","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"FR91","Guadeloupe (NUTS 2010)","Total","From 15 to 64 years","Percentage",49.6,""
2008,2008,"FR92","Martinique (NUTS 2010)","Total","From 15 to 64 years","Percentage",48.3,""
2008,2008,"FR93","Guyane (NUTS 2010)","Total","From 15 to 64 years","Percentage",43.8,""
2008,2008,"FR94","Réunion (NUTS 2010)","Total","From 15 to 64 years","Percentage",45.8,""
2008,2008,"HR03","Jadranska Hrvatska","Total","From 15 to 64 years","Percentage",58.1,""
2008,2008,"HR04","Kontinentalna Hrvatska","Total","From 15 to 64 years","Percentage",60.9,""
2008,2008,"ITC1","Piemonte","Total","From 15 to 64 years","Percentage",65.2,""
2008,2008,"ITC2","Valle d'Aosta/Vallée d'Aoste","Total","From 15 to 64 years","Percentage",67.8,""
2008,2008,"ITC3","Liguria","Total","From 15 to 64 years","Percentage",63.6,""
2008,2008,"ITC4","Lombardia","Total","From 15 to 64 years","Percentage",66.9,""
2008,2008,"ITH1","Provincia Autonoma di Bolzano/Bozen","Total","From 15 to 64 years","Percentage",70.4,""
2008,2008,"ITH2","Provincia Autonoma di Trento","Total","From 15 to 64 years","Percentage",66.7,""
2008,2008,"ITH3","Veneto","Total","From 15 to 64 years","Percentage",66.4,""
2008,2008,"ITH4","Friuli-Venezia Giulia","Total","From 15 to 64 years","Percentage",65.2,""
2008,2008,"ITH5","Emilia-Romagna","Total","From 15 to 64 years","Percentage",70.2,""
2008,2008,"ITI1","Toscana","Total","From 15 to 64 years","Percentage",65.3,""
2008,2008,"ITI2","Umbria","Total","From 15 to 64 years","Percentage",65.3,""
2008,2008,"ITI3","Marche","Total","From 15 to 64 years","Percentage",64.7,""
2008,2008,"ITI4","Lazio","Total","From 15 to 64 years","Percentage",60.2,""
2008,2008,"ITF1","Abruzzo","Total","From 15 to 64 years","Percentage",58.8,""
2008,2008,"ITF2","Molise","Total","From 15 to 64 years","Percentage",54.1,""
2008,2008,"ITF3","Campania","Total","From 15 to 64 years","Percentage",42.4,""
2008,2008,"ITF4","Puglia","Total","From 15 to 64 years","Percentage",46.6,""
2008,2008,"ITF5","Basilicata","Total","From 15 to 64 years","Percentage",49.6,""
2008,2008,"ITF6","Calabria","Total","From 15 to 64 years","Percentage",44,""
2008,2008,"ITG1","Sicilia","Total","From 15 to 64 years","Percentage",44.1,""
2008,2008,"ITG2","Sardegna","Total","From 15 to 64 years","Percentage",52.3,""
2008,2008,"CY00","Kypros","Total","From 15 to 64 years","Percentage",70.9,""
2008,2008,"LV00","Latvija","Total","From 15 to 64 years","Percentage",68.2,""
2008,2008,"LT00","Lietuva","Total","From 15 to 64 years","Percentage",64.4,""
2008,2008,"LU00","Luxembourg","Total","From 15 to 64 years","Percentage",63.4,""
2008,2008,"HU10","Közép-Magyarország","Total","From 15 to 64 years","Percentage",62.7,""
2008,2008,"HU21","Közép-Dunántúl","Total","From 15 to 64 years","Percentage",59.9,""
2008,2008,"HU22","Nyugat-Dunántúl","Total","From 15 to 64 years","Percentage",61.6,""
2008,2008,"HU23","Dél-Dunántúl","Total","From 15 to 64 years","Percentage",50.8,""
2008,2008,"HU31","Észak-Magyarország","Total","From 15 to 64 years","Percentage",49.4,""
2008,2008,"HU32","Észak-Alföld","Total","From 15 to 64 years","Percentage",49.5,""
2008,2008,"HU33","Dél-Alföld","Total","From 15 to 64 years","Percentage",54,""
2008,2008,"MT00","Malta","Total","From 15 to 64 years","Percentage",55.5,""
2008,2008,"NL11","Groningen","Total","From 15 to 64 years","Percentage",73,""
2008,2008,"NL12","Friesland (NL)","Total","From 15 to 64 years","Percentage",76.5,""
2008,2008,"NL13","Drenthe","Total","From 15 to 64 years","Percentage",75.3,""
2008,2008,"NL21","Overijssel","Total","From 15 to 64 years","Percentage",78.9,""
2008,2008,"NL22","Gelderland","Total","From 15 to 64 years","Percentage",78,""
2008,2008,"NL23","Flevoland","Total","From 15 to 64 years","Percentage",77.9,""
2008,2008,"NL31","Utrecht","Total","From 15 to 64 years","Percentage",79.8,""
2008,2008,"NL32","Noord-Holland","Total","From 15 to 64 years","Percentage",78.3,""
2008,2008,"NL33","Zuid-Holland","Total","From 15 to 64 years","Percentage",76.1,""
2008,2008,"NL34","Zeeland","Total","From 15 to 64 years","Percentage",75.3,""
2008,2008,"NL41","Noord-Brabant","Total","From 15 to 64 years","Percentage",78.2,""
2008,2008,"NL42","Limburg (NL)","Total","From 15 to 64 years","Percentage",73.7,""
2008,2008,"AT11","Burgenland (AT)","Total","From 15 to 64 years","Percentage",71.3,""
2008,2008,"AT12","Niederösterreich","Total","From 15 to 64 years","Percentage",72.5,""
2008,2008,"AT13","Wien","Total","From 15 to 64 years","Percentage",65.4,""
2008,2008,"AT21","Kärnten","Total","From 15 to 64 years","Percentage",68.7,""
2008,2008,"AT22","Steiermark","Total","From 15 to 64 years","Percentage",70.9,""
2008,2008,"AT31","Oberösterreich","Total","From 15 to 64 years","Percentage",74.1,""
2008,2008,"AT32","Salzburg","Total","From 15 to 64 years","Percentage",72.8,""
2008,2008,"AT33","Tirol","Total","From 15 to 64 years","Percentage",72.4,""
2008,2008,"AT34","Vorarlberg","Total","From 15 to 64 years","Percentage",72.2,""
2008,2008,"PL11","Lódzkie","Total","From 15 to 64 years","Percentage",61.3,""
2008,2008,"PL12","Mazowieckie","Total","From 15 to 64 years","Percentage",64.6,""
2008,2008,"PL21","Malopolskie","Total","From 15 to 64 years","Percentage",61,""
2008,2008,"PL22","Slaskie","Total","From 15 to 64 years","Percentage",56.3,""
2008,2008,"PL31","Lubelskie","Total","From 15 to 64 years","Percentage",59,""
2008,2008,"PL32","Podkarpackie","Total","From 15 to 64 years","Percentage",57.8,""
2008,2008,"PL33","Swietokrzyskie","Total","From 15 to 64 years","Percentage",60.8,""
2008,2008,"PL34","Podlaskie","Total","From 15 to 64 years","Percentage",61.7,""
2008,2008,"PL41","Wielkopolskie","Total","From 15 to 64 years","Percentage",60.2,""
2008,2008,"PL42","Zachodniopomorskie","Total","From 15 to 64 years","Percentage",54.2,""
2008,2008,"PL43","Lubuskie","Total","From 15 to 64 years","Percentage",56.8,""
2008,2008,"PL51","Dolnoslaskie","Total","From 15 to 64 years","Percentage",56.8,""
2008,2008,"PL52","Opolskie","Total","From 15 to 64 years","Percentage",57.3,""
2008,2008,"PL61","Kujawsko-Pomorskie","Total","From 15 to 64 years","Percentage",55.6,""
2008,2008,"PL62","Warminsko-Mazurskie","Total","From 15 to 64 years","Percentage",55.8,""
2008,2008,"PL63","Pomorskie","Total","From 15 to 64 years","Percentage",58.7,""
2008,2008,"PT11","Norte","Total","From 15 to 64 years","Percentage",66.2,""
2008,2008,"PT15","Algarve","Total","From 15 to 64 years","Percentage",69.3,""
2008,2008,"PT16","Centro (PT)","Total","From 15 to 64 years","Percentage",71.8,""
2008,2008,"PT17","Área Metropolitana de Lisboa","Total","From 15 to 64 years","Percentage",68.3,""
2008,2008,"PT18","Alentejo","Total","From 15 to 64 years","Percentage",65.7,""
2008,2008,"PT20","Região Autónoma dos Açores (PT)","Total","From 15 to 64 years","Percentage",64.7,""
2008,2008,"PT30","Região Autónoma da Madeira (PT)","Total","From 15 to 64 years","Percentage",66.5,""
2008,2008,"RO11","Nord-Vest","Total","From 15 to 64 years","Percentage",56.4,""
2008,2008,"RO12","Centru","Total","From 15 to 64 years","Percentage",56.6,""
2008,2008,"RO21","Nord-Est","Total","From 15 to 64 years","Percentage",60.5,""
2008,2008,"RO22","Sud-Est","Total","From 15 to 64 years","Percentage",55.3,""
2008,2008,"RO31","Sud - Muntenia","Total","From 15 to 64 years","Percentage",61.1,""
2008,2008,"RO32","Bucuresti - Ilfov","Total","From 15 to 64 years","Percentage",63.3,""
2008,2008,"RO41","Sud-Vest Oltenia","Total","From 15 to 64 years","Percentage",60,""
2008,2008,"RO42","Vest","Total","From 15 to 64 years","Percentage",59.3,""
2008,2008,"SI03","Vzhodna Slovenija","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"SI01","Vzhodna Slovenija (NUTS 2010)","Total","From 15 to 64 years","Percentage",67.1,""
2008,2008,"SI04","Zahodna Slovenija","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"SI02","Zahodna Slovenija (NUTS 2010)","Total","From 15 to 64 years","Percentage",70.2,""
2008,2008,"SK01","Bratislavský kraj","Total","From 15 to 64 years","Percentage",72.1,""
2008,2008,"SK02","Západné Slovensko","Total","From 15 to 64 years","Percentage",65.5,""
2008,2008,"SK03","Stredné Slovensko","Total","From 15 to 64 years","Percentage",59.4,""
2008,2008,"SK04","Východné Slovensko","Total","From 15 to 64 years","Percentage",56.7,""
2008,2008,"FI19","Länsi-Suomi","Total","From 15 to 64 years","Percentage",70.3,"b"
2008,2008,"FI1B","Helsinki-Uusimaa","Total","From 15 to 64 years","Percentage",76.5,"b"
2008,2008,"FI1C","Etelä-Suomi","Total","From 15 to 64 years","Percentage",70.7,"b"
2008,2008,"FI1D","Pohjois- ja Itä-Suomi","Total","From 15 to 64 years","Percentage",65.4,"b"
2008,2008,"FI20","Åland","Total","From 15 to 64 years","Percentage",82.5,"b"
2008,2008,"SE11","Stockholm","Total","From 15 to 64 years","Percentage",77,""
2008,2008,"SE12","Östra Mellansverige","Total","From 15 to 64 years","Percentage",72.4,""
2008,2008,"SE21","Småland med öarna","Total","From 15 to 64 years","Percentage",77.4,""
2008,2008,"SE22","Sydsverige","Total","From 15 to 64 years","Percentage",73.1,""
2008,2008,"SE23","Västsverige","Total","From 15 to 64 years","Percentage",74.5,""
2008,2008,"SE31","Norra Mellansverige","Total","From 15 to 64 years","Percentage",72.2,""
2008,2008,"SE32","Mellersta Norrland","Total","From 15 to 64 years","Percentage",72.5,""
2008,2008,"SE33","Övre Norrland","Total","From 15 to 64 years","Percentage",72.1,""
2008,2008,"UKC1","Tees Valley and Durham","Total","From 15 to 64 years","Percentage",66.4,"b"
2008,2008,"UKC2","Northumberland and Tyne and Wear","Total","From 15 to 64 years","Percentage",67.6,"b"
2008,2008,"UKD1","Cumbria","Total","From 15 to 64 years","Percentage",75.1,"b"
2008,2008,"UKD3","Greater Manchester","Total","From 15 to 64 years","Percentage",68,"b"
2008,2008,"UKD4","Lancashire","Total","From 15 to 64 years","Percentage",70.2,"b"
2008,2008,"UKD6","Cheshire","Total","From 15 to 64 years","Percentage",73.5,"b"
2008,2008,"UKD7","Merseyside","Total","From 15 to 64 years","Percentage",63.5,"b"
2008,2008,"UKE1","East Yorkshire and Northern Lincolnshire","Total","From 15 to 64 years","Percentage",71,"b"
2008,2008,"UKE2","North Yorkshire","Total","From 15 to 64 years","Percentage",77,"b"
2008,2008,"UKE3","South Yorkshire","Total","From 15 to 64 years","Percentage",66.1,"b"
2008,2008,"UKE4","West Yorkshire","Total","From 15 to 64 years","Percentage",69.9,"b"
2008,2008,"UKF1","Derbyshire and Nottinghamshire","Total","From 15 to 64 years","Percentage",72.1,"b"
2008,2008,"UKF2","Leicestershire, Rutland and Northamptonshire","Total","From 15 to 64 years","Percentage",72.9,"b"
2008,2008,"UKF3","Lincolnshire","Total","From 15 to 64 years","Percentage",73.8,"b"
2008,2008,"UKG1","Herefordshire, Worcestershire and Warwickshire","Total","From 15 to 64 years","Percentage",75.8,"b"
2008,2008,"UKG2","Shropshire and Staffordshire","Total","From 15 to 64 years","Percentage",73.6,"b"
2008,2008,"UKG3","West Midlands","Total","From 15 to 64 years","Percentage",63.8,"b"
2008,2008,"UKH1","East Anglia","Total","From 15 to 64 years","Percentage",75,"b"
2008,2008,"UKH2","Bedfordshire and Hertfordshire","Total","From 15 to 64 years","Percentage",75,"b"
2008,2008,"UKH3","Essex","Total","From 15 to 64 years","Percentage",72.9,"b"
2008,2008,"UKI1","Inner London (NUTS 2010)","Total","From 15 to 64 years","Percentage",67.6,"b"
2008,2008,"UKI2","Outer London (NUTS 2010)","Total","From 15 to 64 years","Percentage",70.4,"b"
2008,2008,"UKI3","Inner London - West","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"UKI4","Inner London - East","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"UKI5","Outer London - East and North East","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"UKI6","Outer London - South","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"UKI7","Outer London - West and North West","Total","From 15 to 64 years","Percentage",NA,""
2008,2008,"UKJ1","Berkshire, Buckinghamshire and Oxfordshire","Total","From 15 to 64 years","Percentage",78,"b"
2008,2008,"UKJ2","Surrey, East and West Sussex","Total","From 15 to 64 years","Percentage",75.7,"b"
2008,2008,"UKJ3","Hampshire and Isle of Wight","Total","From 15 to 64 years","Percentage",76.7,"b"
2008,2008,"UKJ4","Kent","Total","From 15 to 64 years","Percentage",73.4,"b"
2008,2008,"UKK1","Gloucestershire, Wiltshire and Bristol/Bath area","Total","From 15 to 64 years","Percentage",76,"b"
2008,2008,"UKK2","Dorset and Somerset","Total","From 15 to 64 years","Percentage",76.2,"b"
2008,2008,"UKK3","Cornwall and Isles of Scilly","Total","From 15 to 64 years","Percentage",70.3,"b"
2008,2008,"UKK4","Devon","Total","From 15 to 64 years","Percentage",75.2,"b"
2008,2008,"UKL1","West Wales and The Valleys","Total","From 15 to 64 years","Percentage",66.2,"b"
2008,2008,"UKL2","East Wales","Total","From 15 to 64 years","Percentage",72.4,"b"
2008,2008,"UKM2","Eastern Scotland","Total","From 15 to 64 years","Percentage",74.6,"b"
2008,2008,"UKM3","South Western Scotland","Total","From 15 to 64 years","Percentage",69.1,"b"
2008,2008,"UKM5","North Eastern Scotland","Total","From 15 to 64 years","Percentage",77.9,"b"
2008,2008,"UKM6","Highlands and Islands","Total","From 15 to 64 years","Percentage",78.2,"b"
2008,2008,"UKN0","Northern Ireland (UK)","Total","From 15 to 64 years","Percentage",66.6,"b"
2008,2008,"IS00","Ísland","Total","From 15 to 64 years","Percentage",83.6,""
2008,2008,"NO01","Oslo og Akershus","Total","From 15 to 64 years","Percentage",79.8,""
2008,2008,"NO02","Hedmark og Oppland","Total","From 15 to 64 years","Percentage",74.7,""
2008,2008,"NO03","Sør-Østlandet","Total","From 15 to 64 years","Percentage",76.3,""
2008,2008,"NO04","Agder og Rogaland","Total","From 15 to 64 years","Percentage",78.5,""
2008,2008,"NO05","Vestlandet","Total","From 15 to 64 years","Percentage",79.9,""
2008,2008,"NO06","Trøndelag","Total","From 15 to 64 years","Percentage",77.5,""
2008,2008,"NO07","Nord-Norge","Total","From 15 to 64 years","Percentage",75.5,""
2008,2008,"CH01","Région lémanique","Total","From 15 to 64 years","Percentage",75.6,""
2008,2008,"CH02","Espace Mittelland","Total","From 15 to 64 years","Percentage",80.5,""
2008,2008,"CH03","Nordwestschweiz","Total","From 15 to 64 years","Percentage",80,""
2008,2008,"CH04","Zürich","Total","From 15 to 64 years","Percentage",81.6,""
2008,2008,"CH05","Ostschweiz","Total","From 15 to 64 years","Percentage",81.3,""
2008,2008,"CH06","Zentralschweiz","Total","From 15 to 64 years","Percentage",81.6,""
2008,2008,"CH07","Ticino","Total","From 15 to 64 years","Percentage",70,""
2008,2008,"MK00","Poranesna jugoslovenska Republika Makedonija","Total","From 15 to 64 years","Percentage",41.9,""
2008,2008,"TR10","Istanbul","Total","From 15 to 64 years","Percentage",44.2,""
2008,2008,"TR21","Tekirdag, Edirne, Kirklareli","Total","From 15 to 64 years","Percentage",51.7,""
2008,2008,"TR22","Balikesir, Çanakkale","Total","From 15 to 64 years","Percentage",49,""
2008,2008,"TR31","Izmir","Total","From 15 to 64 years","Percentage",43.5,""
2008,2008,"TR32","Aydin, Denizli, Mugla","Total","From 15 to 64 years","Percentage",49.7,""
2008,2008,"TR33","Manisa, Afyonkarahisar, Kütahya, Usak","Total","From 15 to 64 years","Percentage",43.8,""
2008,2008,"TR41","Bursa, Eskisehir, Bilecik","Total","From 15 to 64 years","Percentage",48.1,""
2008,2008,"TR42","Kocaeli, Sakarya, Düzce, Bolu, Yalova","Total","From 15 to 64 years","Percentage",45.5,""
2008,2008,"TR51","Ankara","Total","From 15 to 64 years","Percentage",43.1,""
2008,2008,"TR52","Konya, Karaman","Total","From 15 to 64 years","Percentage",49.4,""
2008,2008,"TR61","Antalya, Isparta, Burdur","Total","From 15 to 64 years","Percentage",55.7,""
2008,2008,"TR62","Adana, Mersin","Total","From 15 to 64 years","Percentage",41.9,""
2008,2008,"TR63","Hatay, Kahramanmaras, Osmaniye","Total","From 15 to 64 years","Percentage",40.6,""
2008,2008,"TR71","Kirikkale, Aksaray, Nigde, Nevsehir, Kirsehir","Total","From 15 to 64 years","Percentage",37.9,""
2008,2008,"TR72","Kayseri, Sivas, Yozgat","Total","From 15 to 64 years","Percentage",38.5,""
2008,2008,"TR81","Zonguldak, Karabük, Bartin","Total","From 15 to 64 years","Percentage",54.5,""
2008,2008,"TR82","Kastamonu, Çankiri, Sinop","Total","From 15 to 64 years","Percentage",54,""
2008,2008,"TR83","Samsun, Tokat, Çorum, Amasya","Total","From 15 to 64 years","Percentage",54.9,""
2008,2008,"TR90","Trabzon, Ordu, Giresun, Rize, Artvin, Gümüshane","Total","From 15 to 64 years","Percentage",61.5,""
2008,2008,"TRA1","Erzurum, Erzincan, Bayburt","Total","From 15 to 64 years","Percentage",50.6,""
2008,2008,"TRA2","Agri, Kars, Igdir, Ardahan","Total","From 15 to 64 years","Percentage",51,""
2008,2008,"TRB1","Malatya, Elazig, Bingöl, Tunceli","Total","From 15 to 64 years","Percentage",38.7,""
2008,2008,"TRB2","Van, Mus, Bitlis, Hakkari","Total","From 15 to 64 years","Percentage",34.6,""
2008,2008,"TRC1","Gaziantep, Adiyaman, Kilis","Total","From 15 to 64 years","Percentage",38.7,""
2008,2008,"TRC2","Sanliurfa, Diyarbakir","Total","From 15 to 64 years","Percentage",28.6,""
2008,2008,"TRC3","Mardin, Batman, Sirnak, Siirt","Total","From 15 to 64 years","Percentage",26.7,""
2009,2009,"BE10","Région de Bruxelles-Capitale / Brussels Hoofdstedelijk Gewest","Total","From 15 to 64 years","Percentage",55.1,""
2009,2009,"BE21","Prov. Antwerpen","Total","From 15 to 64 years","Percentage",63.8,""
2009,2009,"BE22","Prov. Limburg (BE)","Total","From 15 to 64 years","Percentage",64,""
